model,run_id,protocol_id,item_id,n_samples,flat_ratings,flat_fraction,mean_normalized_spread,unique_argmax_fraction,mean_argmax_tie_size,mean_sample_tv_from_uniform,aggregate_tv_from_uniform,explicit_prompt_or_persona_mismatch,explicit_indifference,explicit_neutral_policy,other_saved_rationale,no_saved_rationale,rationale_example
qwen/qwen3-235b-a22b-2507,20260916T195827Z_dc09c3fe433c,dc09c3fe433c95591b336b279603c546152daf6534d90699323b3bcde754f5bf,Homosexuality,12,0,0.0,1.0,0.0,2.4166666666666665,0.22447916666666667,0.22447916666666667,0,0,0,0,0,
qwen/qwen3-235b-a22b-2507,20260916T195827Z_dc09c3fe433c,dc09c3fe433c95591b336b279603c546152daf6534d90699323b3bcde754f5bf,Imagination,12,6,0.5,0.5,0.5,1.5,0.16666666666666666,0.16666666666666666,0,0,0,0,6,
qwen/qwen3-235b-a22b-2507,20260916T195827Z_dc09c3fe433c,dc09c3fe433c95591b336b279603c546152daf6534d90699323b3bcde754f5bf,Independence,12,5,0.4166666666666667,0.5833333333333334,0.5833333333333334,1.4166666666666667,0.19444444444444445,0.1944444444444444,0,0,0,0,5,
qwen/qwen3-235b-a22b-2507,20260916T195827Z_dc09c3fe433c,dc09c3fe433c95591b336b279603c546152daf6534d90699323b3bcde754f5bf,Joining in boycotts,12,0,0.0,0.7916666666666666,1.0,1.0,0.21250000000000002,0.21250000000000002,0,0,0,0,0,
qwen/qwen3-235b-a22b-2507,20260916T195827Z_dc09c3fe433c,dc09c3fe433c95591b336b279603c546152daf6534d90699323b3bcde754f5bf,Obedience,12,0,0.0,0.5625,1.0,1.0,0.21567460317460319,0.18789682539682542,0,0,0,0,0,
qwen/qwen3-235b-a22b-2507,20260916T195827Z_dc09c3fe433c,dc09c3fe433c95591b336b279603c546152daf6534d90699323b3bcde754f5bf,Religion,12,3,0.25,0.5833333333333334,0.75,1.75,0.15416666666666667,0.11249999999999993,0,0,0,0,3,
qwen/qwen3-235b-a22b-2507,20260916T195827Z_dc09c3fe433c,dc09c3fe433c95591b336b279603c546152daf6534d90699323b3bcde754f5bf,Signing a petition,12,0,0.0,1.0,1.0,1.0,0.23333333333333336,0.23333333333333334,0,0,0,0,0,
qwen/qwen3-235b-a22b-2507,20260916T195827Z_dc09c3fe433c,dc09c3fe433c95591b336b279603c546152daf6534d90699323b3bcde754f5bf,dealing with people?,12,3,0.25,0.1875,0.75,1.25,0.05357142857142857,0.017857142857142932,0,0,0,0,3,
qwen/qwen3-30b-a3b,20260916T145439Z_8700e79d3ecc,8700e79d3eccf358a0de1029f7b40e2db339bb6d11403b8e69cb7a66a7b0c668,Abortion,12,7,0.5833333333333334,0.4166666666666667,0.4166666666666667,6.25,0.09590460264373309,0.06913999044433831,0,0,0,0,7,
qwen/qwen3-30b-a3b,20260916T145439Z_8700e79d3ecc,8700e79d3eccf358a0de1029f7b40e2db339bb6d11403b8e69cb7a66a7b0c668,Attending peaceful demonstrations,12,0,0.0,1.0,1.0,1.0,0.23333333333333336,0.23333333333333334,0,0,0,0,0,
qwen/qwen3-30b-a3b,20260916T145439Z_8700e79d3ecc,8700e79d3eccf358a0de1029f7b40e2db339bb6d11403b8e69cb7a66a7b0c668,"Determination, perseverance",12,0,0.0,1.0,1.0,1.0,0.3333333333333334,0.33333333333333337,0,0,0,0,0,
qwen/qwen3-30b-a3b,20260916T145439Z_8700e79d3ecc,8700e79d3eccf358a0de1029f7b40e2db339bb6d11403b8e69cb7a66a7b0c668,God,12,0,0.0,1.0,1.0,1.0,0.3333333333333334,8.326672684688674e-17,0,0,0,0,0,
qwen/qwen3-30b-a3b,20260916T145439Z_8700e79d3ecc,8700e79d3eccf358a0de1029f7b40e2db339bb6d11403b8e69cb7a66a7b0c668,Homosexuality,12,4,0.3333333333333333,0.6666666666666666,0.25,4.916666666666667,0.14704961509693484,0.12297127408310995,0,0,0,0,4,
qwen/qwen3-30b-a3b,20260916T145439Z_8700e79d3ecc,8700e79d3eccf358a0de1029f7b40e2db339bb6d11403b8e69cb7a66a7b0c668,Imagination,12,0,0.0,1.0,1.0,1.0,0.3333333333333334,0.33333333333333337,0,0,0,0,0,
qwen/qwen3-30b-a3b,20260916T145439Z_8700e79d3ecc,8700e79d3eccf358a0de1029f7b40e2db339bb6d11403b8e69cb7a66a7b0c668,Independence,12,0,0.0,1.0,1.0,1.0,0.3333333333333334,0.33333333333333337,0,0,0,0,0,
qwen/qwen3-30b-a3b,20260916T145439Z_8700e79d3ecc,8700e79d3eccf358a0de1029f7b40e2db339bb6d11403b8e69cb7a66a7b0c668,Joining in boycotts,12,0,0.0,1.0,1.0,1.0,0.22592592592592597,0.2259259259259259,0,0,0,0,0,
qwen/qwen3-30b-a3b,20260916T145439Z_8700e79d3ecc,8700e79d3eccf358a0de1029f7b40e2db339bb6d11403b8e69cb7a66a7b0c668,Obedience,12,6,0.5,0.4166666666666667,0.5,1.5,0.1527777777777778,0.15277777777777782,0,0,0,0,6,
qwen/qwen3-30b-a3b,20260916T145439Z_8700e79d3ecc,8700e79d3eccf358a0de1029f7b40e2db339bb6d11403b8e69cb7a66a7b0c668,Religion,12,0,0.0,0.5833333333333334,1.0,1.0,0.20476190476190478,0.13095238095238093,0,0,0,0,0,
qwen/qwen3-30b-a3b,20260916T145439Z_8700e79d3ecc,8700e79d3eccf358a0de1029f7b40e2db339bb6d11403b8e69cb7a66a7b0c668,Signing a petition,12,0,0.0,0.9583333333333334,1.0,1.0,0.22268518518518524,0.22268518518518518,0,0,0,0,0,
qwen/qwen3-30b-a3b,20260916T145439Z_8700e79d3ecc,8700e79d3eccf358a0de1029f7b40e2db339bb6d11403b8e69cb7a66a7b0c668,dealing with people?,12,2,0.16666666666666666,0.4166666666666667,0.8333333333333334,1.1666666666666667,0.14444444444444443,0.14444444444444446,0,0,0,0,2,
qwen/qwen3-30b-a3b-instruct-2507,20260916T195128Z_88ed922f271a,88ed922f271a76721ad18f0b7bb9693a48377e2507d02a4b78fa08b451972d83,Abortion,12,0,0.0,0.8125,0.4166666666666667,2.8333333333333335,0.16461664493674805,0.11607554661501371,0,0,0,0,0,
qwen/qwen3-30b-a3b-instruct-2507,20260916T195128Z_88ed922f271a,88ed922f271a76721ad18f0b7bb9693a48377e2507d02a4b78fa08b451972d83,Attending peaceful demonstrations,12,0,0.0,0.9375,1.0,1.0,0.22708333333333333,0.22708333333333336,0,0,0,0,0,
qwen/qwen3-30b-a3b-instruct-2507,20260916T195128Z_88ed922f271a,88ed922f271a76721ad18f0b7bb9693a48377e2507d02a4b78fa08b451972d83,"Determination, perseverance",12,0,0.0,1.0,1.0,1.0,0.3333333333333334,0.33333333333333337,0,0,0,0,0,
qwen/qwen3-30b-a3b-instruct-2507,20260916T195128Z_88ed922f271a,88ed922f271a76721ad18f0b7bb9693a48377e2507d02a4b78fa08b451972d83,God,12,0,0.0,0.7083333333333334,1.0,1.0,0.2652777777777778,0.2652777777777778,0,0,0,0,0,
qwen/qwen3-30b-a3b-instruct-2507,20260916T195128Z_88ed922f271a,88ed922f271a76721ad18f0b7bb9693a48377e2507d02a4b78fa08b451972d83,Homosexuality,12,0,0.0,1.0,0.16666666666666666,3.0,0.23327740939221012,0.18630701867181948,0,0,0,0,0,
qwen/qwen3-30b-a3b-instruct-2507,20260916T195128Z_88ed922f271a,88ed922f271a76721ad18f0b7bb9693a48377e2507d02a4b78fa08b451972d83,Imagination,12,0,0.0,1.0,1.0,1.0,0.3333333333333334,0.33333333333333337,0,0,0,0,0,
qwen/qwen3-30b-a3b-instruct-2507,20260916T195128Z_88ed922f271a,88ed922f271a76721ad18f0b7bb9693a48377e2507d02a4b78fa08b451972d83,Independence,12,0,0.0,1.0,1.0,1.0,0.3333333333333334,0.33333333333333337,0,0,0,0,0,
qwen/qwen3-30b-a3b-instruct-2507,20260916T195128Z_88ed922f271a,88ed922f271a76721ad18f0b7bb9693a48377e2507d02a4b78fa08b451972d83,Joining in boycotts,12,0,0.0,0.625,1.0,1.0,0.15972222222222224,0.15972222222222227,0,0,0,0,0,
qwen/qwen3-30b-a3b-instruct-2507,20260916T195128Z_88ed922f271a,88ed922f271a76721ad18f0b7bb9693a48377e2507d02a4b78fa08b451972d83,Obedience,12,0,0.0,0.625,1.0,1.0,0.27499999999999997,0.275,0,0,0,0,0,
qwen/qwen3-30b-a3b-instruct-2507,20260916T195128Z_88ed922f271a,88ed922f271a76721ad18f0b7bb9693a48377e2507d02a4b78fa08b451972d83,Religion,12,0,0.0,0.5416666666666666,1.0,1.0,0.21607142857142858,0.21607142857142858,0,0,0,0,0,
qwen/qwen3-30b-a3b-instruct-2507,20260916T195128Z_88ed922f271a,88ed922f271a76721ad18f0b7bb9693a48377e2507d02a4b78fa08b451972d83,Signing a petition,12,0,0.0,0.75,1.0,1.0,0.20231481481481484,0.20231481481481484,0,0,0,0,0,
qwen/qwen3-30b-a3b-instruct-2507,20260916T195128Z_88ed922f271a,88ed922f271a76721ad18f0b7bb9693a48377e2507d02a4b78fa08b451972d83,dealing with people?,12,0,0.0,0.5,1.0,1.0,0.16666666666666666,0.16666666666666666,0,0,0,0,0,
qwen/qwen3-32b,20260916T150406Z_580a58409482,580a5840948209ecb177dc6fdaf36e265a32ccfe223d791eb3235fea9269f27e,Abortion,12,0,0.0,0.9791666666666666,0.0,3.25,0.2480820105820106,0.22916666666666669,0,0,0,0,0,
qwen/qwen3-32b,20260916T150406Z_580a58409482,580a5840948209ecb177dc6fdaf36e265a32ccfe223d791eb3235fea9269f27e,Attending peaceful demonstrations,12,0,0.0,0.875,0.8333333333333334,1.1666666666666667,0.2042929292929293,0.20429292929292933,0,0,0,0,0,
qwen/qwen3-32b,20260916T150406Z_580a58409482,580a5840948209ecb177dc6fdaf36e265a32ccfe223d791eb3235fea9269f27e,"Determination, perseverance",12,6,0.5,0.5,0.5,1.5,0.16666666666666666,0.16666666666666666,0,0,0,0,6,
qwen/qwen3-32b,20260916T150406Z_580a58409482,580a5840948209ecb177dc6fdaf36e265a32ccfe223d791eb3235fea9269f27e,God,12,4,0.3333333333333333,0.16666666666666666,0.6666666666666666,1.3333333333333333,0.06428571428571427,0.04761904761904759,0,0,0,0,4,
qwen/qwen3-32b,20260916T150406Z_580a58409482,580a5840948209ecb177dc6fdaf36e265a32ccfe223d791eb3235fea9269f27e,Homosexuality,12,0,0.0,1.0,0.25,3.1666666666666665,0.2838420838420838,0.2508063695563696,0,0,0,0,0,
qwen/qwen3-32b,20260916T150406Z_580a58409482,580a5840948209ecb177dc6fdaf36e265a32ccfe223d791eb3235fea9269f27e,Imagination,12,5,0.4166666666666667,0.5833333333333334,0.5833333333333334,1.4166666666666667,0.19444444444444445,0.13888888888888892,0,0,0,0,5,
qwen/qwen3-32b,20260916T150406Z_580a58409482,580a5840948209ecb177dc6fdaf36e265a32ccfe223d791eb3235fea9269f27e,Independence,12,4,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.22222222222222224,0.11111111111111113,0,0,0,0,4,
qwen/qwen3-32b,20260916T150406Z_580a58409482,580a5840948209ecb177dc6fdaf36e265a32ccfe223d791eb3235fea9269f27e,Joining in boycotts,12,0,0.0,0.5625,1.0,1.0,0.14285714285714288,0.14285714285714285,0,0,0,0,0,
qwen/qwen3-32b,20260916T150406Z_580a58409482,580a5840948209ecb177dc6fdaf36e265a32ccfe223d791eb3235fea9269f27e,Obedience,12,0,0.0,0.5208333333333334,1.0,1.0,0.20145502645502653,0.1458994708994709,0,0,0,0,0,
qwen/qwen3-32b,20260916T150406Z_580a58409482,580a5840948209ecb177dc6fdaf36e265a32ccfe223d791eb3235fea9269f27e,Religion,12,0,0.0,0.7291666666666666,1.0,1.0,0.1773809523809524,0.08333333333333327,0,0,0,0,0,
qwen/qwen3-32b,20260916T150406Z_580a58409482,580a5840948209ecb177dc6fdaf36e265a32ccfe223d791eb3235fea9269f27e,Signing a petition,12,0,0.0,0.7291666666666666,1.0,1.0,0.2175925925925926,0.20370370370370366,0,0,0,0,0,
qwen/qwen3-32b,20260916T150406Z_580a58409482,580a5840948209ecb177dc6fdaf36e265a32ccfe223d791eb3235fea9269f27e,dealing with people?,12,0,0.0,0.375,1.0,1.0,0.11904761904761905,0.0833333333333334,0,0,0,0,0,
qwen/qwen3-8b,20260916T181355Z_589e10fa7924,589e10fa7924ecf8f88650d6587ff37c440f47c6c4cc4325c7009ef8d4eeb4ec,Abortion,12,0,0.0,1.0,0.9166666666666666,1.0833333333333333,0.22820512820512825,0.2226495726495727,0,0,0,0,0,
qwen/qwen3-8b,20260916T181355Z_589e10fa7924,589e10fa7924ecf8f88650d6587ff37c440f47c6c4cc4325c7009ef8d4eeb4ec,Attending peaceful demonstrations,12,0,0.0,1.0,1.0,1.0,0.23333333333333336,0.23333333333333334,0,0,0,0,0,
qwen/qwen3-8b,20260916T181355Z_589e10fa7924,589e10fa7924ecf8f88650d6587ff37c440f47c6c4cc4325c7009ef8d4eeb4ec,"Determination, perseverance",12,6,0.5,0.5,0.5,1.5,0.1666666666666667,0.16666666666666669,0,0,0,0,6,
qwen/qwen3-8b,20260916T181355Z_589e10fa7924,589e10fa7924ecf8f88650d6587ff37c440f47c6c4cc4325c7009ef8d4eeb4ec,God,12,6,0.5,0.5,0.5,1.5,0.16666666666666666,0.16666666666666666,0,0,0,0,6,
qwen/qwen3-8b,20260916T181355Z_589e10fa7924,589e10fa7924ecf8f88650d6587ff37c440f47c6c4cc4325c7009ef8d4eeb4ec,Homosexuality,12,0,0.0,1.0,0.0,2.0,0.20000000000000004,0.2,0,0,0,0,0,
qwen/qwen3-8b,20260916T181355Z_589e10fa7924,589e10fa7924ecf8f88650d6587ff37c440f47c6c4cc4325c7009ef8d4eeb4ec,Imagination,12,12,1.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,12,
qwen/qwen3-8b,20260916T181355Z_589e10fa7924,589e10fa7924ecf8f88650d6587ff37c440f47c6c4cc4325c7009ef8d4eeb4ec,Independence,12,12,1.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,12,
qwen/qwen3-8b,20260916T181355Z_589e10fa7924,589e10fa7924ecf8f88650d6587ff37c440f47c6c4cc4325c7009ef8d4eeb4ec,Joining in boycotts,12,0,0.0,0.9166666666666666,1.0,1.0,0.21759259259259264,0.21759259259259256,0,0,0,0,0,
qwen/qwen3-8b,20260916T181355Z_589e10fa7924,589e10fa7924ecf8f88650d6587ff37c440f47c6c4cc4325c7009ef8d4eeb4ec,Obedience,12,1,0.08333333333333333,0.7916666666666666,0.9166666666666666,1.0833333333333333,0.24603174603174607,0.03174603174603169,0,0,0,0,1,
qwen/qwen3-8b,20260916T181355Z_589e10fa7924,589e10fa7924ecf8f88650d6587ff37c440f47c6c4cc4325c7009ef8d4eeb4ec,Religion,12,0,0.0,0.5,1.0,1.0,0.125,0.125,0,0,0,0,0,
qwen/qwen3-8b,20260916T181355Z_589e10fa7924,589e10fa7924ecf8f88650d6587ff37c440f47c6c4cc4325c7009ef8d4eeb4ec,Signing a petition,12,0,0.0,1.0,1.0,1.0,0.23333333333333336,0.23333333333333334,0,0,0,0,0,
qwen/qwen3-8b,20260916T181355Z_589e10fa7924,589e10fa7924ecf8f88650d6587ff37c440f47c6c4cc4325c7009ef8d4eeb4ec,dealing with people?,12,0,0.0,0.375,1.0,1.0,0.11904761904761903,0.11904761904761901,0,0,0,0,0,
qwen/qwen3-coder,20260916T195554Z_304db4b1aa6c,304db4b1aa6c80d734f802749c75143feddfcdb740c4131385e927148ba7d05b,Abortion,12,0,0.0,1.0,0.5833333333333334,1.4166666666666667,0.21794871794871798,0.217948717948718,0,0,0,0,0,
qwen/qwen3-coder,20260916T195554Z_304db4b1aa6c,304db4b1aa6c80d734f802749c75143feddfcdb740c4131385e927148ba7d05b,Attending peaceful demonstrations,12,0,0.0,0.75,1.0,1.0,0.2111772486772487,0.1931216931216931,0,0,0,0,0,
qwen/qwen3-coder,20260916T195554Z_304db4b1aa6c,304db4b1aa6c80d734f802749c75143feddfcdb740c4131385e927148ba7d05b,"Determination, perseverance",12,0,0.0,1.0,1.0,1.0,0.3333333333333334,0.33333333333333337,0,0,0,0,0,
qwen/qwen3-coder,20260916T195554Z_304db4b1aa6c,304db4b1aa6c80d734f802749c75143feddfcdb740c4131385e927148ba7d05b,God,12,0,0.0,0.75,1.0,1.0,0.24999999999999997,0.25,0,0,0,0,0,
qwen/qwen3-coder,20260916T195554Z_304db4b1aa6c,304db4b1aa6c80d734f802749c75143feddfcdb740c4131385e927148ba7d05b,Homosexuality,12,0,0.0,1.0,0.08333333333333333,4.666666666666667,0.326984126984127,0.3174603174603175,0,0,0,0,0,
qwen/qwen3-coder,20260916T195554Z_304db4b1aa6c,304db4b1aa6c80d734f802749c75143feddfcdb740c4131385e927148ba7d05b,Imagination,12,0,0.0,1.0,1.0,1.0,0.3333333333333334,0.33333333333333337,0,0,0,0,0,
qwen/qwen3-coder,20260916T195554Z_304db4b1aa6c,304db4b1aa6c80d734f802749c75143feddfcdb740c4131385e927148ba7d05b,Independence,12,0,0.0,1.0,1.0,1.0,0.3333333333333334,0.33333333333333337,0,0,0,0,0,
qwen/qwen3-coder,20260916T195554Z_304db4b1aa6c,304db4b1aa6c80d734f802749c75143feddfcdb740c4131385e927148ba7d05b,Joining in boycotts,12,0,0.0,0.75,1.0,1.0,0.20833333333333337,0.20833333333333334,0,0,0,0,0,
qwen/qwen3-coder,20260916T195554Z_304db4b1aa6c,304db4b1aa6c80d734f802749c75143feddfcdb740c4131385e927148ba7d05b,Obedience,12,0,0.0,0.5416666666666666,1.0,1.0,0.23690476190476195,0.23690476190476192,0,0,0,0,0,
qwen/qwen3-coder,20260916T195554Z_304db4b1aa6c,304db4b1aa6c80d734f802749c75143feddfcdb740c4131385e927148ba7d05b,Religion,12,0,0.0,0.8958333333333334,1.0,1.0,0.22916666666666666,0.22916666666666666,0,0,0,0,0,
qwen/qwen3-coder,20260916T195554Z_304db4b1aa6c,304db4b1aa6c80d734f802749c75143feddfcdb740c4131385e927148ba7d05b,Signing a petition,12,0,0.0,1.0,1.0,1.0,0.23333333333333336,0.23333333333333334,0,0,0,0,0,
qwen/qwen3-coder,20260916T195554Z_304db4b1aa6c,304db4b1aa6c80d734f802749c75143feddfcdb740c4131385e927148ba7d05b,dealing with people?,12,3,0.25,0.1875,0.75,1.25,0.053571428571428555,0.017857142857142738,0,0,0,0,3,
qwen/qwen3-coder-30b-a3b-instruct,20260916T194257Z_39659697ca34,39659697ca3437f62be4fb8e129e6b3902a91b5acac3243ca914dfc917dd563b,Abortion,12,0,0.0,0.9791666666666666,0.75,1.25,0.2216880341880342,0.22029914529914535,0,0,0,0,0,
qwen/qwen3-coder-30b-a3b-instruct,20260916T194257Z_39659697ca34,39659697ca3437f62be4fb8e129e6b3902a91b5acac3243ca914dfc917dd563b,Attending peaceful demonstrations,12,0,0.0,0.7916666666666666,1.0,1.0,0.20333994708994707,0.11537698412698412,0,0,0,0,0,
qwen/qwen3-coder-30b-a3b-instruct,20260916T194257Z_39659697ca34,39659697ca3437f62be4fb8e129e6b3902a91b5acac3243ca914dfc917dd563b,"Determination, perseverance",12,0,0.0,1.0,1.0,1.0,0.3333333333333334,0.33333333333333337,0,0,0,0,0,
qwen/qwen3-coder-30b-a3b-instruct,20260916T194257Z_39659697ca34,39659697ca3437f62be4fb8e129e6b3902a91b5acac3243ca914dfc917dd563b,God,12,0,0.0,0.625,1.0,1.0,0.24999999999999997,0.08333333333333323,0,0,0,0,0,
qwen/qwen3-coder-30b-a3b-instruct,20260916T194257Z_39659697ca34,39659697ca3437f62be4fb8e129e6b3902a91b5acac3243ca914dfc917dd563b,Homosexuality,12,0,0.0,1.0,0.0,5.333333333333333,0.15833333333333335,0.14166666666666666,0,0,0,0,0,
qwen/qwen3-coder-30b-a3b-instruct,20260916T194257Z_39659697ca34,39659697ca3437f62be4fb8e129e6b3902a91b5acac3243ca914dfc917dd563b,Imagination,12,0,0.0,0.8958333333333334,1.0,1.0,0.2958333333333334,0.29583333333333334,0,0,0,0,0,
qwen/qwen3-coder-30b-a3b-instruct,20260916T194257Z_39659697ca34,39659697ca3437f62be4fb8e129e6b3902a91b5acac3243ca914dfc917dd563b,Independence,12,0,0.0,0.8541666666666666,1.0,1.0,0.2932539682539683,0.29325396825396816,0,0,0,0,0,
qwen/qwen3-coder-30b-a3b-instruct,20260916T194257Z_39659697ca34,39659697ca3437f62be4fb8e129e6b3902a91b5acac3243ca914dfc917dd563b,Joining in boycotts,12,0,0.0,0.5625,1.0,1.0,0.14037698412698413,0.11722883597883595,0,0,0,0,0,
qwen/qwen3-coder-30b-a3b-instruct,20260916T194257Z_39659697ca34,39659697ca3437f62be4fb8e129e6b3902a91b5acac3243ca914dfc917dd563b,Obedience,12,0,0.0,0.4166666666666667,1.0,1.0,0.2222222222222222,0.22222222222222227,0,0,0,0,0,
qwen/qwen3-coder-30b-a3b-instruct,20260916T194257Z_39659697ca34,39659697ca3437f62be4fb8e129e6b3902a91b5acac3243ca914dfc917dd563b,Religion,12,0,0.0,0.5,1.0,1.0,0.2142857142857143,0.2142857142857143,0,0,0,0,0,
qwen/qwen3-coder-30b-a3b-instruct,20260916T194257Z_39659697ca34,39659697ca3437f62be4fb8e129e6b3902a91b5acac3243ca914dfc917dd563b,Signing a petition,12,0,0.0,0.6041666666666666,1.0,1.0,0.15674603174603177,0.11970899470899472,0,0,0,0,0,
qwen/qwen3-coder-30b-a3b-instruct,20260916T194257Z_39659697ca34,39659697ca3437f62be4fb8e129e6b3902a91b5acac3243ca914dfc917dd563b,dealing with people?,12,0,0.0,0.25,1.0,1.0,0.07857142857142856,0.042857142857142844,0,0,0,0,0,
qwen/qwen3-coder-next,20260916T191559Z_57bed80fd5b9,57bed80fd5b94157effe68fe998c7c12612fea210c1371dbf230097a7e8e0717,Abortion,12,0,0.0,0.8333333333333334,0.0,3.0,0.17771078707527407,0.13952850018871887,0,0,0,0,0,
qwen/qwen3-coder-next,20260916T191559Z_57bed80fd5b9,57bed80fd5b94157effe68fe998c7c12612fea210c1371dbf230097a7e8e0717,Attending peaceful demonstrations,12,0,0.0,1.0,0.8333333333333334,1.1666666666666667,0.23392255892255895,0.23392255892255895,0,0,0,0,0,
qwen/qwen3-coder-next,20260916T191559Z_57bed80fd5b9,57bed80fd5b94157effe68fe998c7c12612fea210c1371dbf230097a7e8e0717,"Determination, perseverance",12,5,0.4166666666666667,0.4583333333333333,0.5833333333333334,1.4166666666666667,0.1398809523809524,0.1398809523809524,0,0,0,0,5,
qwen/qwen3-coder-next,20260916T191559Z_57bed80fd5b9,57bed80fd5b94157effe68fe998c7c12612fea210c1371dbf230097a7e8e0717,God,12,5,0.4166666666666667,0.5416666666666666,0.5833333333333334,1.4166666666666667,0.1888888888888889,0.18888888888888886,0,0,0,0,5,
qwen/qwen3-coder-next,20260916T191559Z_57bed80fd5b9,57bed80fd5b94157effe68fe998c7c12612fea210c1371dbf230097a7e8e0717,Homosexuality,12,3,0.25,0.75,0.08333333333333333,5.333333333333333,0.17917220215607313,0.16688938362325464,0,0,0,0,3,
qwen/qwen3-coder-next,20260916T191559Z_57bed80fd5b9,57bed80fd5b94157effe68fe998c7c12612fea210c1371dbf230097a7e8e0717,Imagination,12,7,0.5833333333333334,0.25,0.4166666666666667,1.5833333333333333,0.0710978835978836,0.06183862433862433,0,0,0,0,7,
qwen/qwen3-coder-next,20260916T191559Z_57bed80fd5b9,57bed80fd5b94157effe68fe998c7c12612fea210c1371dbf230097a7e8e0717,Independence,12,3,0.25,0.6041666666666666,0.75,1.25,0.19212962962962965,0.18287037037037032,0,0,0,0,3,
qwen/qwen3-coder-next,20260916T191559Z_57bed80fd5b9,57bed80fd5b94157effe68fe998c7c12612fea210c1371dbf230097a7e8e0717,Joining in boycotts,12,0,0.0,0.8541666666666666,1.0,1.0,0.22245370370370368,0.20856481481481487,0,0,0,0,0,
qwen/qwen3-coder-next,20260916T191559Z_57bed80fd5b9,57bed80fd5b94157effe68fe998c7c12612fea210c1371dbf230097a7e8e0717,Obedience,12,2,0.16666666666666666,0.4583333333333333,0.8333333333333334,1.1666666666666667,0.19623015873015878,0.19623015873015873,0,0,0,0,2,
qwen/qwen3-coder-next,20260916T191559Z_57bed80fd5b9,57bed80fd5b94157effe68fe998c7c12612fea210c1371dbf230097a7e8e0717,Religion,12,0,0.0,0.8541666666666666,0.9166666666666666,1.0833333333333333,0.2193722943722944,0.1693722943722944,0,0,0,0,0,
qwen/qwen3-coder-next,20260916T191559Z_57bed80fd5b9,57bed80fd5b94157effe68fe998c7c12612fea210c1371dbf230097a7e8e0717,Signing a petition,12,0,0.0,1.0,0.6666666666666666,1.3333333333333333,0.23543771043771042,0.23543771043771042,0,0,0,0,0,
qwen/qwen3-coder-next,20260916T191559Z_57bed80fd5b9,57bed80fd5b94157effe68fe998c7c12612fea210c1371dbf230097a7e8e0717,dealing with people?,12,4,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.10317460317460318,0.10317460317460317,0,0,0,0,4,
qwen/qwen3-coder-plus,20260916T193258Z_182a7e888696,182a7e88869698133f1175f18e53e7f6f2f056739559d325b211bd065235a71c,Abortion,12,0,0.0,0.5416666666666666,0.0,3.6666666666666665,0.13676075268817203,0.1354502688172043,0,0,0,0,0,
qwen/qwen3-coder-plus,20260916T193258Z_182a7e888696,182a7e88869698133f1175f18e53e7f6f2f056739559d325b211bd065235a71c,Attending peaceful demonstrations,12,0,0.0,0.75,1.0,1.0,0.20833333333333337,0.20833333333333334,0,0,0,0,0,
qwen/qwen3-coder-plus,20260916T193258Z_182a7e888696,182a7e88869698133f1175f18e53e7f6f2f056739559d325b211bd065235a71c,"Determination, perseverance",12,6,0.5,0.375,0.5,1.5,0.15000000000000002,0.15,0,0,0,0,6,
qwen/qwen3-coder-plus,20260916T193258Z_182a7e888696,182a7e88869698133f1175f18e53e7f6f2f056739559d325b211bd065235a71c,God,12,0,0.0,0.75,1.0,1.0,0.22916666666666666,0.22916666666666666,0,0,0,0,0,
qwen/qwen3-coder-plus,20260916T193258Z_182a7e888696,182a7e88869698133f1175f18e53e7f6f2f056739559d325b211bd065235a71c,Homosexuality,12,0,0.0,1.0,0.0,2.0,0.25,0.25,0,0,0,0,0,
qwen/qwen3-coder-plus,20260916T193258Z_182a7e888696,182a7e88869698133f1175f18e53e7f6f2f056739559d325b211bd065235a71c,Imagination,12,0,0.0,0.875,1.0,1.0,0.3166666666666667,0.01666666666666658,0,0,0,0,0,
qwen/qwen3-coder-plus,20260916T193258Z_182a7e888696,182a7e88869698133f1175f18e53e7f6f2f056739559d325b211bd065235a71c,Independence,12,6,0.5,0.375,0.5,1.5,0.15000000000000002,0.15,0,0,0,0,6,
qwen/qwen3-coder-plus,20260916T193258Z_182a7e888696,182a7e88869698133f1175f18e53e7f6f2f056739559d325b211bd065235a71c,Joining in boycotts,12,0,0.0,0.5,1.0,1.0,0.11111111111111112,0.11111111111111115,0,0,0,0,0,
qwen/qwen3-coder-plus,20260916T193258Z_182a7e888696,182a7e88869698133f1175f18e53e7f6f2f056739559d325b211bd065235a71c,Obedience,12,0,0.0,0.375,1.0,1.0,0.17500000000000002,0.0750000000000001,0,0,0,0,0,
qwen/qwen3-coder-plus,20260916T193258Z_182a7e888696,182a7e88869698133f1175f18e53e7f6f2f056739559d325b211bd065235a71c,Religion,12,0,0.0,1.0,1.0,1.0,0.25,0.25,0,0,0,0,0,
qwen/qwen3-coder-plus,20260916T193258Z_182a7e888696,182a7e88869698133f1175f18e53e7f6f2f056739559d325b211bd065235a71c,Signing a petition,12,0,0.0,0.7708333333333334,1.0,1.0,0.2104166666666667,0.2104166666666667,0,0,0,0,0,
